living_in_m2,bedrooms,grade,price
108.69651,1,2,455000
361.39267,3,4,1125000
130.99323,2,2,450500
222.9672,3,2,268000
294.50251,3,4,799000
161.65122,2,2,410000
262.91549,2,3,999000
184.87697,2,2,309950
217.39302,1,2,545000
149.57383,1,2,278000
81.75464,1,1,292500
135.63838,2,2,362764
250.8381,2,5,1060000
107.76748,2,2,506000
170.01249,3,2,424500
246.19295,3,4,428400
170.01249,3,2,275000
118.91584,2,3,375000
340.95401,3,3,605000
168.15443,2,2,430000
127.27711,2,2,160000
113.34166,1,3,168000
88.25785,2,2,335000
216.46399,3,2,344950
207.17369,2,2,368750
102.1933,1,2,320000
93.83203,2,2,350000
212.74787,3,3,899000
235.97362,2,3,265000
150.50286,2,2,219950
247.12198,3,2,772650
62.24501,1,1,250000
243.40586,2,3,900000
211.81884,2,3,750000
152.36092,2,3,350000
123.56099,2,2,405000
73.39337,1,2,325000
67.81919,1,1,174950
69.67725,1,1,422000
137.49644,2,2,276200
115.19972,2,1,230000
290.78639,3,3,675000
185.806,3,2,349950
137.49644,2,2,466800
134.70935,2,2,435500
197.88339,2,3,475000
185.806,2,2,237000
113.34166,2,2,467000
66.89016,1,1,184500
177.44473,2,2,260000
307.50893,3,4,1100000
161.65122,2,3,650500
117.98681,2,2,435000
153.28995,1,2,705000
205.31563,2,2,250000
142.14159,2,2,379000
213.6769,3,4,623000
170.94152,3,3,510000
154.21898,2,2,570000
66.89016,1,1,280000
203.45757,2,3,702000
210.88981,3,3,619850
229.934925,3,2,329900
75.25143,1,1,229000
196.95436,3,3,369160
309.36699,3,5,1095000
258.27034,3,3,645000
144.92868,1,1,494400
277.77997,3,4,725000
259.19937,3,4,375000
190.45115,3,1,210000
127.27711,2,2,231000
193.23824,3,3,364000
147.71577,2,2,310000
235.97362,3,3,317500
99.40621,2,2,195000
279.63803,2,5,848000
169.08346,2,3,320000
136.56741,2,2,238000
134.70935,2,2,275000
208.10272,3,2,238000
132.85129,2,2,330000
79.89658,1,2,250000
222.03817,3,2,290000
173.72861,2,2,315500
111.4836,3,2,380000
184.87697,3,4,872500
231.32847,2,3,535000
131.92226,3,2,205000
144.185456,2,2,264000
208.10272,2,2,495000
174.65764,2,3,475000
81.75464,2,1,105000
119.84487,2,2,288790
165.36734,2,2,477000
170.94152,2,2,465000
196.02533,2,3,483000
226.68332,3,3,475000
102.1933,2,2,260000
223.89623,3,2,735000
277.77997,2,3,632925
154.21898,3,2,619000
234.11556,3,3,1125000
172.79958,2,3,379950
138.42547,2,2,300000
78.03852,2,1,251000
197.88339,2,3,819000
81.75464,1,1,255000
159.79316,2,2,430000
111.4836,2,2,430000
248.98004,2,3,653000
159.79316,3,2,550000
247.12198,3,3,765000
142.14159,3,2,419950
78.03852,1,1,208417
144.92868,2,2,213675
216.46399,2,4,710000
258.27034,3,4,1090000
111.4836,1,2,508000
148.6448,2,2,292000
183.94794,2,4,775000
88.25785,1,1,320000
244.33489,3,4,1045000
115.19972,2,3,320000
182.08988,2,1,360000
334.172091,3,2,330000
104.237166,1,1,185000
317.72826,3,4,780000
143.99965,2,3,537000
216.46399,3,2,362500
183.01891,3,2,379950
97.54815,2,2,249000
183.94794,3,3,615000
234.11556,3,4,657500
175.58667,3,2,359000
144.92868,2,2,239950
306.5799,3,5,1105000
206.24466,2,3,569000
348.38625,2,4,782500
138.42547,1,4,700000
233.18653,3,3,330000
136.56741,1,3,650000
372.54103,3,5,849000
288.92833,3,3,399950
132.85129,2,1,175000
197.88339,3,3,381000
153.28995,3,3,559500
138.42547,1,3,327000
235.97362,3,3,750000
126.34808,2,2,466950
144.92868,2,2,324950
256.41228,2,3,821000
320.51535,3,5,990000
288.92833,2,3,435000
194.16727,3,5,632500
190.45115,2,3,314500
301.00572,3,3,612995
154.21898,3,1,320000
188.59309,2,2,305000
343.7411,3,3,722500
193.23824,2,2,270000
288.92833,2,3,700000
109.62554,1,5,664950
136.56741,2,2,399950
162.58025,3,2,605000
271.27676,3,4,555000
235.04459,3,2,368500
196.02533,2,2,288250
221.10914,3,3,812000
144.92868,2,2,291000
256.41228,3,4,675000
178.37376,3,2,715000
155.14801,3,3,697000
167.2254,3,2,285000
127.27711,2,1,335500
228.54138,3,4,425000
154.21898,2,2,263000
165.36734,3,4,315000
130.99323,2,2,600000
91.97397,2,2,421500
94.76106,2,1,225000
192.30921,2,3,423700
312.15408,2,3,590000
99.40621,1,1,245000
153.28995,2,2,500000
203.45757,3,3,625000
249.90907,3,3,333000
144.92868,3,2,259900
215.53496,2,3,610000
140.28353,2,2,629000
222.03817,3,4,845000
226.68332,3,2,499000
223.89623,3,4,767500
301.93475,3,3,535000
78.96755,1,1,447000
169.08346,2,2,369000
194.16727,3,2,710000
254.55422,3,2,549000
128.577752,1,2,273000
153.28995,2,2,550000
208.10272,3,2,328000
122.63196,1,2,240000
162.58025,3,1,199500
155.14801,2,2,715000
66.89016,1,2,270000
311.22505,3,5,740000
281.49609,2,3,700000
71.53531,1,1,217000
273.13482,3,4,503000
109.62554,1,2,600000
84.54173,1,1,280000
198.81242,2,2,481500
297.2896,3,4,735000
333.52177,3,5,879000
157.9351,2,3,250000
99.40621,1,1,225000
247.12198,2,3,650000
220.18011,2,4,790000
145.85771,2,2,335000
93.83203,2,2,202000
102.1933,1,1,150000
139.3545,2,1,300000
98.47718,2,2,182000
79.89658,2,1,219900
193.23824,2,3,600000
243.40586,3,2,525000
261.05743,2,4,685000
191.38018,2,3,420000
110.55457,2,2,228000
142.14159,1,2,576250
108.69651,2,2,246500
262.91549,3,3,533000
134.70935,2,2,265000
169.08346,3,2,350000
260.1284,3,3,426000
156.07704,2,3,440000
327.94759,2,5,583500
98.47718,1,2,506000
91.04494,1,1,452000
117.05778,2,2,300000
181.16085,3,3,560000
236.90265,3,2,272000
224.82526,2,4,755000
143.07062,2,2,350000
169.08346,2,2,425000
211.81884,2,2,410000
231.32847,2,4,370000
144.92868,2,3,640000
241.5478,2,4,571000
277.77997,2,5,659950
291.71542,3,3,401500
127.27711,2,2,460000
176.5157,1,2,650000
163.50928,2,3,267000
214.60593,3,3,727160
98.47718,2,2,301000
66.89016,1,1,285000
156.07704,2,2,219200
243.684569,3,3,333000
110.55457,2,2,240000
370.68297,3,3,740000
189.52212,2,1,245000
187.66406,3,2,490000
137.49644,2,2,319000
351.17334,3,4,725000
137.49644,2,2,285000
160.72219,2,3,328423
236.90265,3,3,543500
192.30921,2,3,470000
189.52212,2,3,721000
130.99323,2,4,529500
133.78032,1,1,327200
203.45757,3,3,540000
66.89016,1,1,150000
228.54138,2,4,646000
89.18688,2,1,225000
322.37341,3,5,875000
165.36734,3,1,200000
235.97362,2,4,675000
231.32847,3,3,949000
89.18688,1,1,305000
102.1933,1,1,303000
318.65729,3,5,832500
120.7739,1,2,685000
185.806,3,2,465000
168.15443,2,2,257000
192.30921,2,3,470000
96.61912,2,2,339888
169.08346,3,2,331500
273.13482,2,5,795000
248.05101,3,3,347000
86.39979,1,1,290000
195.0963,3,3,333000
121.70293,2,2,390000
295.43154,3,3,775000
263.84452,3,3,557000
285.21221,3,4,1105000
115.19972,2,2,290000
225.75429,2,5,770000
156.07704,2,3,550000
173.72861,1,2,229500
154.21898,1,2,160000
327.94759,3,5,908990
209.96078,3,3,459000
271.27676,2,2,555000
107.76748,1,2,250000
94.76106,2,1,165000
115.19972,1,2,540000
207.17369,3,3,305000
143.07062,2,2,420000
165.36734,3,3,705000
126.34808,3,1,263400
200.67048,3,4,355000
82.68367,2,1,154500
117.98681,2,3,433000
196.95436,3,2,293550
222.03817,2,2,400000
193.23824,2,2,616500
288.92833,3,4,485000
97.54815,1,1,310000
111.4836,1,1,245000
204.3866,2,4,424000
250.8381,2,3,552500
254.55422,2,4,400000
153.28995,3,2,490000
117.05778,2,2,485000
191.38018,2,2,418500
196.02533,3,2,610000
214.60593,2,5,713000
175.58667,3,2,523460
179.30279,2,2,385000
223.89623,2,3,620000
312.15408,3,5,845000
157.00607,2,3,492000
183.94794,2,2,455000
181.16085,2,3,269000
169.08346,2,2,422800
247.12198,3,3,513000
181.16085,3,3,585000
95.69009,2,2,305000
157.00607,2,2,297000
282.42512,3,4,760000
244.33489,3,3,320000
93.83203,2,1,180000
277.77997,3,4,779950
255.48325,3,2,840000
65.0321,1,1,395000
265.70258,2,3,799000
228.54138,3,3,276000
157.9351,1,1,511718
110.55457,1,3,555000
137.49644,2,3,560000
167.2254,3,3,958000
133.78032,1,3,439950
293.57348,3,5,540000
195.0963,2,2,299900
235.97362,3,5,775000
299.14766,3,4,558000
246.19295,3,3,525000
211.81884,3,3,570000
118.91584,1,2,206000
73.39337,1,1,118125
243.40586,3,3,519000
184.87697,3,5,639000
123.56099,2,2,482500
121.70293,2,2,222000
155.14801,2,2,310000
130.99323,2,2,626700
193.23824,2,3,324900
198.81242,3,2,292500
180.23182,3,3,420000
192.30921,2,2,379500
213.6769,3,2,352500
99.40621,2,1,152000
178.37376,3,2,406000
132.85129,2,3,510000
193.23824,2,2,329950
224.82526,2,3,415000
74.3224,1,1,353500
193.23824,2,3,550000
246.19295,3,2,459000
155.14801,3,3,268500
114.27069,2,3,399950
102.1933,2,1,225000
237.83168,3,4,350000
110.55457,2,2,215000
184.87697,3,2,438000
231.32847,2,3,504750
197.88339,3,2,445000
83.055282,1,2,403000
152.36092,2,3,349950
120.7739,2,2,415000
166.29637,2,3,584000
232.2575,3,4,635000
143.07062,2,3,565000
154.21898,2,2,235000
251.76713,3,4,455000
285.21221,2,4,753000
207.17369,2,3,685000
96.61912,2,2,440000
249.90907,2,3,775000
218.32205,2,2,650000
264.77355,2,4,775000
106.83845,1,2,324950
159.79316,3,2,375000
183.01891,2,2,460000
119.84487,1,3,350500
204.3866,3,2,353000
133.78032,2,2,500000
245.26392,3,3,518000
146.78674,2,2,425000
133.78032,2,2,315275
295.43154,3,3,708000
290.78639,3,2,652500
205.31563,2,2,343000
287.07027,3,4,675000
161.65122,2,3,585000
233.18653,2,2,535000
207.17369,3,2,460000
122.63196,2,2,294000
114.27069,1,3,387000
157.00607,2,2,295000
167.2254,2,3,436000
104.05136,1,1,260000
259.19937,3,3,518000
113.34166,1,2,555950
235.04459,3,3,349900
105.90942,2,3,230000
194.16727,3,3,290000
168.15443,2,3,300000
136.56741,2,2,300000
157.9351,2,2,660000
179.30279,3,2,325000
305.65087,2,5,930000
129.13517,2,2,280950
195.0963,2,2,509250
89.18688,1,3,450000
287.07027,3,4,1110000
112.41263,2,2,353000
78.96755,1,3,233000
184.87697,1,2,776000
232.2575,3,3,760000
353.96043,3,4,900000
185.806,3,3,815000
222.03817,2,2,349950
315.8702,3,3,715000
277.77997,3,4,594491
246.19295,3,5,745000
133.78032,2,2,328000
332.59274,3,5,879900
150.50286,2,2,599995
199.74145,3,2,344900
170.01249,2,2,270000
134.70935,2,3,525000
261.05743,2,3,725000
258.27034,3,5,995000
274.06385,3,2,395000
322.37341,3,4,672500
149.57383,2,2,282000
122.63196,2,4,455000
259.19937,3,2,340000
171.87055,3,2,470000
212.74787,3,2,359900
105.90942,1,2,247300
218.32205,3,3,754000
69.67725,1,1,425000
176.5157,2,3,545000
148.6448,1,2,438200
243.40586,3,3,321500
175.58667,2,2,310000
282.42512,3,3,420000
146.78674,2,3,280000
150.50286,1,2,577000
134.70935,2,3,465000
102.1933,2,2,480000
308.43796,3,5,950000
130.99323,2,2,355000
127.27711,2,3,667000
163.50928,2,3,575000
254.55422,3,3,315000
186.73503,3,2,650000
136.56741,2,2,299900
154.21898,2,2,675000
262.91549,3,3,865000
71.53531,1,1,197000
306.5799,3,2,905000
144.92868,2,1,320000
183.01891,2,3,415000
120.7739,2,2,245000
320.51535,2,5,905000
133.78032,2,1,252000
143.99965,3,2,345000
255.48325,2,4,819000
209.03175,3,3,559000
217.485923,3,4,640000
74.3224,1,2,335950
170.94152,2,3,265000
127.27711,1,3,380000
139.3545,2,3,408000
175.58667,2,3,465000
172.79958,3,2,288400
96.61912,2,1,190000
132.85129,3,1,270000
237.83168,2,4,700500
204.3866,2,3,472000
157.9351,2,3,502775
153.28995,1,3,559000
153.28995,2,2,485000
297.2896,3,3,497300
279.63803,3,4,433495
225.75429,3,3,723000
171.87055,2,4,827000
135.63838,2,2,285000
174.65764,3,2,405000
123.56099,3,2,500000
156.07704,2,2,252000
175.58667,3,2,372000
143.07062,2,2,430000
355.81849,3,4,955990
52.02568,1,1,299000
258.27034,2,4,449900
76.18046,1,1,294000
167.2254,3,2,754300
222.9672,3,3,487000
254.55422,3,3,385000
291.71542,3,5,990000
170.01249,2,2,554000
191.38018,3,3,640000
85.47076,1,2,400000
134.70935,2,2,276000
108.69651,1,1,285950
293.57348,3,1,335000
299.14766,3,4,825000
310.29602,3,3,655000
98.47718,1,1,325000
104.05136,2,2,362000
117.98681,2,2,447000
305.65087,3,2,695000
122.63196,2,1,185000
170.94152,1,3,601450
136.56741,2,3,432500
160.72219,3,1,265000
195.0963,2,2,299000
265.70258,3,3,530000
202.52854,3,2,545000
178.37376,3,2,360000
300.819914,3,3,355425
169.08346,2,2,365000
137.49644,3,2,511200
259.756788,3,3,349950
293.57348,3,5,940000
166.29637,2,2,307000
168.15443,3,2,430000
171.87055,2,2,260000
138.42547,2,2,550000
248.98004,3,3,788000
338.16692,3,5,913000
243.40586,3,4,405000
165.36734,3,2,355000
354.88946,2,4,830000
111.4836,2,2,260000
81.75464,1,2,490000
126.34808,2,3,370000
79.89658,2,1,199129
173.72861,3,2,325000
245.26392,3,3,657000
149.57383,2,2,565000
183.01891,3,3,475000
100.33524,1,1,140000
104.98039,1,1,325000
175.58667,3,2,620000
140.28353,3,2,250000
139.3545,2,3,489000
126.34808,2,3,248500
200.67048,3,2,335000
292.64445,3,4,700000
77.10949,1,2,301500
237.83168,3,3,880000
187.66406,2,2,519000
242.47683,3,3,580000
166.29637,2,1,225000
150.50286,2,4,600000
199.74145,3,2,420000
119.84487,2,2,237000
115.19972,1,2,436000
173.72861,2,4,595888
108.69651,2,1,360000
152.36092,2,3,352000
117.05778,1,2,630000
166.29637,2,4,299950
125.41905,2,2,245000
168.15443,2,2,550000
128.20614,2,2,329900
325.1605,3,2,592500
112.41263,1,2,710000
262.91549,3,4,820000
133.78032,3,2,472500
122.63196,2,1,350000
192.30921,3,2,449950
130.807424,2,3,416286
363.715245,3,4,963990
151.43189,2,3,574800
219.25108,3,3,490000
312.246983,3,5,511000
55.7418,1,1,174000
193.23824,2,2,270000
340.02498,2,5,920000
238.76071,2,3,621500
168.15443,2,3,520000
202.52854,3,3,464000
112.41263,1,3,461100
84.54173,1,1,365000
130.0642,2,1,357250
217.39302,2,3,459900
106.83845,2,3,452950
202.52854,3,2,359000
130.99323,2,2,230000
261.98646,3,4,585000
114.27069,1,2,139500
198.81242,2,3,666000
247.12198,2,3,599950
143.07062,2,3,543000
120.309385,1,4,487028
124.49002,1,2,438400
87.32882,2,1,242500
70.60628,1,1,95000
259.19937,3,3,700000
208.10272,3,3,415000
197.88339,2,2,645000
94.76106,1,2,405000
130.0642,2,2,432000
179.30279,2,2,568000
204.3866,3,2,475000
114.27069,1,3,460000
213.6769,3,3,353000
154.21898,2,2,279950
158.86413,3,2,715000
366.96685,3,5,860000
309.36699,3,4,830000
143.99965,2,3,481015
227.61235,3,4,620000
83.6127,1,1,395000
226.68332,3,2,700000
304.72184,3,2,702000
135.63838,2,2,299880
219.25108,3,2,385000
130.0642,2,3,460000
197.88339,3,3,749000
162.58025,2,2,265000
117.05778,1,1,280000
209.682071,3,3,349950
238.76071,2,4,680000
157.00607,2,2,197000
235.97362,2,3,374950
212.74787,3,2,343000
216.46399,2,3,490000
195.0963,3,2,344000
110.55457,2,3,350000
175.58667,2,2,400000
92.903,2,1,196000
270.34773,3,3,525000
258.27034,3,4,739000
126.34808,2,2,280000
125.41905,2,1,160000
175.58667,2,2,344500
84.54173,1,2,225000
162.58025,2,2,315000
260.1284,3,3,569500
208.10272,2,3,555000
202.52854,2,3,445000
177.44473,2,3,494815
278.709,3,3,800000
148.6448,3,2,436000
177.44473,2,2,440000
266.63161,2,3,810000
103.12233,2,2,379500
203.45757,3,2,310000
186.642127,3,3,303210
265.70258,3,4,751000
178.37376,3,2,170000
189.52212,3,1,300000
245.26392,3,2,739375
187.66406,2,2,309900
299.426369,3,4,479349
115.19972,2,1,310000
157.00607,2,2,482500
271.27676,3,3,1050000
160.72219,3,2,205000
194.16727,3,3,449000
178.37376,3,2,502000
222.9672,3,2,700000
143.07062,2,2,272500
169.08346,3,3,429900
80.82561,1,1,245000
128.20614,2,2,265000
190.45115,2,3,394950
170.01249,2,2,286651
83.6127,1,1,329950
173.72861,2,2,425000
218.32205,2,2,510000
92.903,1,2,641500
128.20614,2,2,650000
170.01249,3,2,485000
208.10272,2,2,276000
195.0963,3,2,399000
117.98681,2,1,346000
96.61912,1,2,580000
81.75464,1,2,492000
186.73503,2,2,495500
188.59309,3,2,499000
117.98681,2,2,379950
124.49002,2,2,427800
89.18688,1,2,319000
107.76748,2,2,315000
104.98039,2,2,411500
249.90907,3,2,730000
255.48325,3,4,604700
116.12875,1,2,299000
93.83203,2,2,308000
271.27676,3,3,875000
135.63838,2,3,437000
196.02533,3,2,324500
188.59309,3,3,598000
130.99323,2,2,365000
135.63838,2,3,499000
224.82526,3,3,345000
157.9351,1,3,407000
122.63196,2,2,402000
242.47683,3,3,659000
136.56741,1,3,380000
77.10949,1,2,334500
209.96078,3,2,289659
324.23147,3,3,449950
98.47718,1,1,111300
157.00607,2,2,459800
195.0963,3,2,211000
169.08346,3,2,365000
81.75464,1,2,405000
286.14124,2,4,490000
118.91584,2,2,443000
190.45115,2,2,613200
92.903,1,1,207100
238.76071,2,4,625000
156.07704,1,2,515000
91.97397,2,2,158000
109.62554,2,2,507000
207.17369,3,2,448000
102.1933,2,2,397000
292.64445,2,3,450000
144.92868,2,2,422500
110.55457,1,2,487500
201.59951,3,2,195000
216.46399,3,4,490000
185.806,3,2,323000
115.19972,2,3,318000
258.27034,3,3,690000
181.346656,2,2,270500
161.65122,2,3,580000
209.96078,3,2,453250
156.07704,2,3,385000
163.50928,2,2,300000
193.23824,2,2,389000
182.08988,3,3,600000
82.68367,1,1,460000
206.24466,3,2,427000
172.79958,3,2,443000
340.95401,3,4,921500
306.5799,3,3,927000
184.87697,3,3,365000
222.9672,3,3,515055
117.98681,2,2,570000
150.50286,2,1,345000
207.17369,2,2,333500
91.97397,2,2,284950
75.158527,1,2,219000
158.86413,2,2,358990
133.78032,2,2,432250
155.14801,2,4,589950
127.27711,2,2,280000
90.11591,2,1,172000
215.53496,2,4,568000
123.56099,2,3,347000
196.95436,2,3,530000
111.4836,2,2,370900
164.43831,2,2,375000
134.70935,2,2,297000
135.63838,2,2,175000
274.99288,2,4,740000
225.75429,3,3,402000
226.68332,2,4,431000
216.46399,3,4,645000
289.85736,2,2,375000
97.54815,1,2,219000
143.07062,2,1,450000
262.91549,3,3,405600
209.96078,3,2,486000
107.76748,1,2,458500
196.95436,3,2,560000
343.7411,3,5,898000
237.83168,3,2,790000
285.21221,3,4,718000
170.01249,3,3,283200
140.840948,2,2,575575
121.70293,3,2,421000
118.91584,1,2,650000
165.181534,2,2,435000
183.94794,3,3,332000
125.41905,2,1,190000
361.39267,2,3,1080000
120.7739,2,2,242000
191.38018,1,2,270000
156.07704,3,2,555000
334.4508,3,4,1000000
193.23824,2,3,695000
147.71577,2,3,399950
202.993055,2,4,374000
166.29637,2,2,325000
118.91584,1,2,252500
104.98039,2,2,354000
107.76748,2,2,305000
184.87697,2,3,445000
305.65087,3,3,520000
170.01249,3,2,465000
165.36734,3,2,372000
65.0321,1,1,310000
176.5157,3,3,410000
94.76106,2,2,399950
151.43189,2,3,925000
205.31563,3,2,375000
235.04459,3,4,1120280
108.69651,2,2,185000
145.85771,3,2,430000
214.60593,2,3,336950
219.25108,2,3,690000
277.77997,3,4,575000
73.39337,1,2,425000
137.49644,2,2,856000
111.4836,2,2,369500
198.81242,3,2,625000
191.38018,3,2,425000
109.62554,1,1,215000
220.18011,3,3,530000
221.10914,2,4,886000
117.98681,2,2,292000
139.3545,2,2,242000
170.291199,2,4,719000
157.9351,2,2,545000
364.17976,3,2,760000
138.42547,3,2,607000
155.14801,2,2,424000
113.34166,2,2,240000
196.02533,2,4,590000
253.62519,3,3,712000
247.12198,3,4,695000
275.92191,3,4,715000
287.9993,2,2,540000
210.88981,2,2,469900
249.90907,1,3,515000
229.47041,3,4,550000
245.26392,3,2,650000
194.16727,2,2,865000
94.76106,2,1,235000
157.9351,2,3,475000
374.39909,3,5,985000
150.50286,1,2,545000
157.9351,2,2,520000
128.20614,2,4,350000
141.21256,2,3,425000
127.27711,1,2,547000
143.99965,2,2,525000
172.79958,2,2,588000
150.50286,2,2,469950
138.42547,2,2,309000
100.33524,1,2,874950
109.62554,1,2,447500
220.18011,3,3,687000
312.15408,2,2,329999
139.3545,2,2,419000
334.4508,3,4,870515
168.15443,2,3,540000
163.50928,2,3,281000
99.220404,1,2,239950
215.53496,3,3,552500
269.4187,3,3,520000
187.66406,2,2,321000
140.28353,2,2,265000
157.9351,2,3,454000
143.99965,2,2,725000
159.79316,3,3,330000
307.50893,3,4,838000
135.63838,1,3,625000
300.07669,3,4,570000
160.72219,2,3,470000
304.72184,3,4,594950
126.34808,2,2,425000
248.05101,2,4,535000
252.69616,3,4,560000
141.21256,2,2,600000
207.17369,3,2,415000
138.42547,2,2,271500
155.14801,2,2,223000
197.88339,3,2,260000
169.08346,2,2,227490
227.61235,2,2,399950
215.53496,2,3,1070000
180.23182,3,3,545000
135.63838,2,2,675000
145.85771,2,2,195000
182.08988,2,2,599000
130.0642,3,1,386500
154.21898,2,2,410000
191.38018,2,4,885000
186.73503,2,2,775000
266.63161,2,5,872750
294.50251,3,2,505000
165.36734,3,2,473600
196.95436,3,2,425000
104.05136,3,2,554000
169.08346,2,2,875000
168.15443,2,3,342500
318.65729,2,4,515000
79.89658,1,1,290300
122.63196,2,2,206000
240.61877,3,4,570000
306.5799,3,3,920000
297.2896,2,3,350000
184.87697,2,3,500000
139.3545,1,1,262000
142.14159,2,3,449950
145.85771,2,2,281700
151.43189,3,2,482500
128.20614,2,2,539000
184.87697,2,2,318200
91.97397,2,1,245000
147.71577,2,2,325000
197.88339,3,2,389000
277.77997,3,5,760000
220.18011,2,3,577000
96.61912,1,2,358803
224.82526,3,3,332000
130.99323,2,2,318000
149.202218,2,3,417250
152.36092,1,2,500000
166.29637,2,2,317000
202.52854,3,1,334900
132.85129,2,2,215000
313.08311,3,3,570000
148.6448,3,3,495000
193.23824,3,3,545000
152.36092,2,2,190000
98.47718,2,2,476500
274.99288,2,4,750000
232.2575,3,2,368000
277.77997,3,5,1061600
174.65764,3,2,326000
219.25108,3,2,355500
133.78032,2,2,560000
143.07062,2,3,659000
241.5478,3,3,722500
154.21898,2,2,315000
214.60593,3,3,646000
76.18046,1,1,208000
136.56741,2,2,225000
187.66406,2,5,629500
211.81884,3,3,571000
205.31563,2,3,412000
282.42512,2,4,500000
229.47041,2,3,525000
257.34131,3,4,711000
180.23182,3,2,280000
141.21256,2,2,460000
136.56741,2,2,491150
149.57383,2,2,259000
143.99965,2,2,280000
300.07669,2,4,370000
132.85129,2,2,450000
87.32882,1,2,249950
143.07062,2,1,430000
201.59951,3,3,467000
134.70935,2,1,394000
141.21256,2,2,295000
257.34131,3,3,685000
156.07704,2,1,425000
157.9351,3,2,347950
120.7739,2,2,422500
142.14159,2,2,635000
83.6127,1,1,180250
114.27069,2,2,275000
200.67048,3,3,345500
191.38018,2,3,680000
77.10949,1,1,455000
237.83168,3,2,632000
276.85094,3,4,1012000
180.23182,2,2,576000
116.12875,2,2,230000
295.43154,3,4,1000000
247.12198,3,3,667400
166.29637,3,2,397000
